index,smi1,smi2,product,pro_from_smi1_name,similarity
23532,COc1ccccc1C(C)=O,CBr,COc1cccc(C)c1C(C)=O,p5,0.9473684210526316
23536,COc1ccccc1C(C)=O,BrBr,COc1c(Br)cccc1C(C)=O,p5,0.8181818181818182
23538,COc1ccccc1C(C)=O,BrBr,COc1cc(Br)ccc1C(C)=O,p5,0.8181818181818182
23540,COc1ccccc1C(C)=O,BrBr,COc1ccc(Br)cc1C(C)=O,p5,0.8181818181818182
23542,COc1ccccc1C(C)=O,BrBr,COc1cccc(Br)c1C(C)=O,p5,0.8181818181818182
23548,COc1ccccc1C(C)=O,ClCl,COc1c(Cl)cccc1C(C)=O,p5,0.8181818181818182
23550,COc1ccccc1C(C)=O,ClCl,COc1cc(Cl)ccc1C(C)=O,p5,0.8181818181818182
23552,COc1ccccc1C(C)=O,ClCl,COc1ccc(Cl)cc1C(C)=O,p5,0.8181818181818182
23554,COc1ccccc1C(C)=O,ClCl,COc1cccc(Cl)c1C(C)=O,p5,0.8181818181818182
23560,COc1ccccc1C(C)=O,II,COc1c(I)cccc1C(C)=O,p5,0.8181818181818182
23562,COc1ccccc1C(C)=O,II,COc1cc(I)ccc1C(C)=O,p5,0.8181818181818182
23564,COc1ccccc1C(C)=O,II,COc1ccc(I)cc1C(C)=O,p5,0.8181818181818182
23566,COc1ccccc1C(C)=O,II,COc1cccc(I)c1C(C)=O,p5,0.8181818181818182
23571,COc1ccccc1C(C)=O,C#N,COc1c(C#N)cccc1C(C)=O,p5,0.8571428571428571
23572,COc1ccccc1C(C)=O,C#N,COc1cc(C#N)ccc1C(C)=O,p5,0.9
23573,COc1ccccc1C(C)=O,C#N,COc1ccc(C#N)cc1C(C)=O,p5,0.9
23574,COc1ccccc1C(C)=O,C#N,COc1cccc(C#N)c1C(C)=O,p5,0.9
23577,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1cc2ccccc2cc1C,p6,0.7857142857142857
23578,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1cc(C)c2ccccc2c1,p6,0.9166666666666666
23580,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1ccc2c(C)cccc2c1,p6,0.9166666666666666
23581,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1ccc2cc(C)ccc2c1,p6,0.9166666666666666
23582,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1ccc2ccc(C)cc2c1,p6,0.9166666666666666
23583,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1ccc2cccc(C)c2c1,p6,0.9166666666666666
23585,CC(=O)c1ccc2ccccc2c1,CBr,CC(=O)c1ccc2ccccc2c1C,p6,0.7857142857142857
23588,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1cc2ccccc2cc1Br,p6,0.6470588235294118
23590,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1cc(Br)c2ccccc2c1,p6,0.7333333333333333
23594,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1ccc2c(Br)cccc2c1,p6,0.7333333333333333
23596,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1ccc2cc(Br)ccc2c1,p6,0.7333333333333333
23598,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1ccc2ccc(Br)cc2c1,p6,0.7333333333333333
23600,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1ccc2cccc(Br)c2c1,p6,0.7333333333333333
23604,CC(=O)c1ccc2ccccc2c1,BrBr,CC(=O)c1ccc2ccccc2c1Br,p6,0.6470588235294118
23608,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1cc2ccccc2cc1Cl,p6,0.6470588235294118
23610,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1cc(Cl)c2ccccc2c1,p6,0.7333333333333333
23614,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1ccc2c(Cl)cccc2c1,p6,0.7333333333333333
23616,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1ccc2cc(Cl)ccc2c1,p6,0.7333333333333333
23618,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1ccc2ccc(Cl)cc2c1,p6,0.7333333333333333
23620,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1ccc2cccc(Cl)c2c1,p6,0.7333333333333333
23624,CC(=O)c1ccc2ccccc2c1,ClCl,CC(=O)c1ccc2ccccc2c1Cl,p6,0.6470588235294118
23628,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1cc2ccccc2cc1I,p6,0.6470588235294118
23630,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1cc(I)c2ccccc2c1,p6,0.7333333333333333
23634,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1ccc2c(I)cccc2c1,p6,0.7333333333333333
23636,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1ccc2cc(I)ccc2c1,p6,0.7333333333333333
23638,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1ccc2ccc(I)cc2c1,p6,0.7333333333333333
23640,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1ccc2cccc(I)c2c1,p6,0.7333333333333333
23644,CC(=O)c1ccc2ccccc2c1,II,CC(=O)c1ccc2ccccc2c1I,p6,0.6470588235294118
23647,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1cc2ccccc2cc1C#N,p6,0.7333333333333333
23648,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1cc(C#N)c2ccccc2c1,p6,0.8461538461538461
23650,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1ccc2c(C#N)cccc2c1,p6,0.8461538461538461
23651,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1ccc2cc(C#N)ccc2c1,p6,0.8461538461538461
23652,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1ccc2ccc(C#N)cc2c1,p6,0.8461538461538461
23653,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1ccc2cccc(C#N)c2c1,p6,0.8461538461538461
23655,CC(=O)c1ccc2ccccc2c1,C#N,CC(=O)c1ccc2ccccc2c1C#N,p6,0.7333333333333333
23657,O=C(c1ccccc1)c1ccccc1,CBr,Cc1ccccc1C(=O)c1ccccc1,p7,0.7272727272727273
23658,O=C(c1ccccc1)c1ccccc1,CBr,Cc1cccc(C(=O)c2ccccc2)c1,p7,0.8888888888888888
23659,O=C(c1ccccc1)c1ccccc1,CBr,Cc1ccc(C(=O)c2ccccc2)cc1,p7,0.8888888888888888
23670,O=C(c1ccccc1)c1ccccc1,BrBr,O=C(c1ccccc1)c1ccccc1Br,p7,0.5714285714285714
23672,O=C(c1ccccc1)c1ccccc1,BrBr,O=C(c1ccccc1)c1cccc(Br)c1,p7,0.6666666666666666
23674,O=C(c1ccccc1)c1ccccc1,BrBr,O=C(c1ccccc1)c1ccc(Br)cc1,p7,0.6666666666666666
23694,O=C(c1ccccc1)c1ccccc1,ClCl,O=C(c1ccccc1)c1ccccc1Cl,p7,0.5714285714285714
23696,O=C(c1ccccc1)c1ccccc1,ClCl,O=C(c1ccccc1)c1cccc(Cl)c1,p7,0.6666666666666666
23698,O=C(c1ccccc1)c1ccccc1,ClCl,O=C(c1ccccc1)c1ccc(Cl)cc1,p7,0.6666666666666666
23718,O=C(c1ccccc1)c1ccccc1,II,O=C(c1ccccc1)c1ccccc1I,p7,0.5714285714285714
23720,O=C(c1ccccc1)c1ccccc1,II,O=C(c1ccccc1)c1cccc(I)c1,p7,0.6666666666666666
23722,O=C(c1ccccc1)c1ccccc1,II,O=C(c1ccccc1)c1ccc(I)cc1,p7,0.6666666666666666
23741,O=C(c1ccccc1)c1ccccc1,C#N,N#Cc1ccccc1C(=O)c1ccccc1,p7,0.6666666666666666
23742,O=C(c1ccccc1)c1ccccc1,C#N,N#Cc1cccc(C(=O)c2ccccc2)c1,p7,0.8
23743,O=C(c1ccccc1)c1ccccc1,C#N,N#Cc1ccc(C(=O)c2ccccc2)cc1,p7,0.8
23753,O=Cc1ncc[nH]1,CBr,Cc1c[nH]c(C=O)n1,p11,0.9473684210526316
23754,O=Cc1ncc[nH]1,CBr,Cc1cnc(C=O)[nH]1,p11,0.9473684210526316
23757,O=Cc1ncc[nH]1,BrBr,O=Cc1nc(Br)c[nH]1,p11,0.8181818181818182
23759,O=Cc1ncc[nH]1,BrBr,O=Cc1ncc(Br)[nH]1,p11,0.8181818181818182
23763,O=Cc1ncc[nH]1,ClCl,O=Cc1nc(Cl)c[nH]1,p11,0.8181818181818182
23765,O=Cc1ncc[nH]1,ClCl,O=Cc1ncc(Cl)[nH]1,p11,0.8181818181818182
23769,O=Cc1ncc[nH]1,II,O=Cc1nc(I)c[nH]1,p11,0.8181818181818182
23771,O=Cc1ncc[nH]1,II,O=Cc1ncc(I)[nH]1,p11,0.8181818181818182
23774,O=Cc1ncc[nH]1,C#N,N#Cc1c[nH]c(C=O)n1,p11,0.9
23775,O=Cc1ncc[nH]1,C#N,N#Cc1cnc(C=O)[nH]1,p11,0.9
23777,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,CBr,Cc1cccc2c1C(C)(C)c1ccccc1N2c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)c2nsnc12,p12,1.0
23778,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,CBr,Cc1ccc2c(c1)C(C)(C)c1ccccc1N2c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)c2nsnc12,p12,1.0
23779,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,CBr,Cc1ccc2c(c1)N(c1ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc13)c1ccccc1C2(C)C,p12,1.0
23780,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,CBr,Cc1cccc2c1N(c1ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc13)c1ccccc1C2(C)C,p12,1.0
23783,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,CBr,Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)c2nsnc2c1N1c2ccccc2C(C)(C)c2ccccc21,p12,0.9772727272727272
23808,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,BrBr,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4c(Br)cccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23810,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,BrBr,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cc(Br)ccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23812,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,BrBr,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccc(Br)cc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23814,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,BrBr,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cccc(Br)c43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23820,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,BrBr,CC1(C)c2ccccc2N(c2cc(Br)c(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,p12,0.8958333333333334
23868,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,ClCl,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4c(Cl)cccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23870,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,ClCl,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cc(Cl)ccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23872,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,ClCl,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccc(Cl)cc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23874,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,ClCl,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cccc(Cl)c43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23880,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,ClCl,CC1(C)c2ccccc2N(c2cc(Cl)c(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,p12,0.8958333333333334
23928,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,II,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4c(I)cccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23930,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,II,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cc(I)ccc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23932,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,II,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccc(I)cc43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23934,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,II,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cccc(I)c43)c3nsnc23)c2ccccc21,p12,0.9148936170212766
23940,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,II,CC1(C)c2ccccc2N(c2cc(I)c(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,p12,0.8958333333333334
23987,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,C#N,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4c(C#N)cccc43)c3nsnc23)c2ccccc21,p12,0.9772727272727272
23988,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,C#N,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cc(C#N)ccc43)c3nsnc23)c2ccccc21,p12,0.9772727272727272
23989,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,C#N,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccc(C#N)cc43)c3nsnc23)c2ccccc21,p12,0.9772727272727272
23990,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,C#N,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4cccc(C#N)c43)c3nsnc23)c2ccccc21,p12,0.9772727272727272
23993,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,C#N,CC1(C)c2ccccc2N(c2cc(C#N)c(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,p12,0.9555555555555556
24017,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4ccc(C)c(C)c4)cc3)cc2)c1,p13,0.8947368421052632
24018,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)cc(C)c4)cc3)cc2)c1,p13,1.0
24019,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)ccc4C)cc3)cc2)c1,p13,0.8947368421052632
24022,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4ccccc4C)cc3)cc2)c1,p13,0.8947368421052632
24023,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4cccc(C)c4)cc3)cc2)c1,p13,1.0
24024,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1ccc(N(c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c2cccc(C)c2)cc1,p13,1.0
24028,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)c(C)c3)cc2)c1,p13,0.8947368421052632
24029,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3C)cc2)c1,p13,0.8947368421052632
24046,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,CBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4C)cc3)cc2)c1,p13,0.8947368421052632
24072,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4ccc(Br)c(C)c4)cc3)cc2)c1,p13,0.7391304347826086
24074,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)cc(Br)c4)cc3)cc2)c1,p13,0.8095238095238095
24076,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)ccc4Br)cc3)cc2)c1,p13,0.7391304347826086
24082,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4ccccc4Br)cc3)cc2)c1,p13,0.7391304347826086
24084,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4cccc(Br)c4)cc3)cc2)c1,p13,0.8095238095238095
24086,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccc(Br)cc4)c4cccc(C)c4)cc3)cc2)c1,p13,0.8095238095238095
24094,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)c(Br)c3)cc2)c1,p13,0.7391304347826086
24096,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3Br)cc2)c1,p13,0.7391304347826086
24130,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,BrBr,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4Br)cc3)cc2)c1,p13,0.7391304347826086
24180,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4ccc(Cl)c(C)c4)cc3)cc2)c1,p13,0.7391304347826086
24182,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)cc(Cl)c4)cc3)cc2)c1,p13,0.8095238095238095
24184,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cc(C)ccc4Cl)cc3)cc2)c1,p13,0.7391304347826086
24190,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4ccccc4Cl)cc3)cc2)c1,p13,0.7391304347826086
24192,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4cccc(C)c4)c4cccc(Cl)c4)cc3)cc2)c1,p13,0.8095238095238095
24194,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccc(Cl)cc4)c4cccc(C)c4)cc3)cc2)c1,p13,0.8095238095238095
24202,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)c(Cl)c3)cc2)c1,p13,0.7391304347826086
24204,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3Cl)cc2)c1,p13,0.7391304347826086
24238,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,ClCl,Cc1cccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)c3ccc(N(c4ccccc4)c4cccc(C)c4Cl)cc3)cc2)c1,p13,0.7391304347826086
